movieId,Movie,Year,Certificate,Genre,Overview,Runtime,moviePoster
1251,Avunanna Kadanna,2005,U,Romance            ,"    Mangaraju is the dreaded landlord of Lanka. He forcibly grabs the lands and farms of farmers in Lanka. In the process, he grabs the land of Ravi's father. Ravi grows up in a nearby village....                See full summaryÂ Â»",0,https://upload.wikimedia.org/wikipedia/en/7/72/Avunanna_Kaadanna.jpg
1252,Bava Bava Panneeru,1989,U,Comedy            ,"    Kota Srinivasa Rao is a wealthy man, with poor relatives waiting for him to die so that they can get their hands on his money. Kota wants to get married so that he can leave his health to ...                See full summaryÂ Â»",0,https://i.ytimg.com/vi/yeadQ-Vr0tI/maxresdefault.jpg
1253,Balakrishnudu,2017,UA,"Action, Comedy, Romance            ","    A local toughie is hired as a bodyguard to protect a girl from the rivals of her family and becomes a natural target for her enemies. In the process, he ends up falling in love with her.",130,https://upload.wikimedia.org/wikipedia/en/9/90/Balakrishnudu.jpg
1254,Partha,2003,UA,"Action, Romance            ",nan,147,https://upload.wikimedia.org/wikipedia/en/1/16/Partha_DVD_Cover.jpg
1255,Athade Oka Sainyam,2004,,Action            ,nan,0,https://upload.wikimedia.org/wikipedia/en/a/a0/Athade_Oka_Sainyam.jpg
1256,Rakshana,1993,,Drama            ,nan,0,https://upload.wikimedia.org/wikipedia/en/a/ac/Rakshana_telugu.jpg
1257,Garam,2016,UA,"Action, Romance            ","    An unemployed troublemaker is forced by his father to leave home and go in search of work to the city of Hyderabad, where the youngster promptly falls in love. Can he learn responsibility and protect his loved ones?",147,https://upload.wikimedia.org/wikipedia/en/2/2f/Garam_poster.jpg
1258,Raja Cheyyi Vesthe,2016,,"Action, Romance, Thriller            ","    An aspiring film director narrates a breath-taking story to his girlfriend in a coffee shop. An unknown message knocks the door the next day, asking him to write a love story. He sends his ...                See full summaryÂ Â»",144,https://upload.wikimedia.org/wikipedia/en/7/7b/Raja_Cheyyi_Vesthe.jpg
1259,It's My Love Story,2011,,Romance            ,    It's My Love Story is the story of Arjun (Aravind Krishna) and Vandana (Nikhita Narayan) who meet in an unexpected way and are forced to live together. Both of them fall in love but when ...                See full summaryÂ Â»,0,https://upload.wikimedia.org/wikipedia/en/0/07/It%27s_My_Love_Story.jpg
1260,Okariki Okaru,2003,U,Romance            ,nan,0,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Okariki_Okaru.jpg/330px-Okariki_Okaru.jpg
1261,Kurradu,2009,A,Action            ,    Varun is a youngster from a middle class family. He is passionate about bikes and it's his dream to own a bike. Varun buys a bike and uses it positively to get a job of recovery agent for a...                See full summaryÂ Â»,133,https://upload.wikimedia.org/wikipedia/en/9/91/Kurradu_Poster.jpg
1262,Homam,2008,UA,Action            ,    Telugu version of The Departed.,148,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Homam_Poster.JPG/330px-Homam_Poster.JPG
1263,Raahu,2020,A,Thriller            ,"    Bhanu suffers from 'conversion disorder a.k.a hysterical blindness' where she goes temporarily blind under severe stress, in her case triggered upon seeing blood, must fight her enemy who inflicts more bloodshed than she ever imagined.",123,https://upload.wikimedia.org/wikipedia/en/f/f5/Raahu_poster.jpg
1264,Gulebakavali Katha,1962,U,"Musical, Drama, Fantasy            ",    The adventurous journey of a prince to achieve a magical flower to bring back his father's vision.,0,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Gulebakavali_Katha_1962.jpg/330px-Gulebakavali_Katha_1962.jpg
1265,Nene Raju Nene Manthri,1987,,nan,nan,0,https://upload.wikimedia.org/wikipedia/en/f/f3/Nene_raju_Nene_mantri.jpg
1266,Osey Ramulamma,1997,A,"Action, Drama            ",nan,0,https://upload.wikimedia.org/wikipedia/en/e/e1/Osey_Ramulamma.jpg
1267,Trinetrudu,1988,U,"Action, Crime, Thriller            ",    CBI Officer Abhimanyu vows to take out the Drug lord DD and the drug mafia in Goa.,145,https://upload.wikimedia.org/wikipedia/en/6/6d/Trinetrudu.jpg
1268,Oka Oori Katha,1977,,"Comedy, Drama            ","    The father of a son living on the fringes of a village believes that working is a fools game, for the lord takes what little the workers make. When a young woman enters their home tensions begin to rise and their idle life is threatened.",116,https://m.media-amazon.com/images/M/MV5BNWFiZTcxYTAtNjc0Ny00Y2YxLThhMDMtZWNmYzQ0NTZjZGY3XkEyXkFqcGc@._V1_.jpg
1269,Bhale Manchi Chowka Beram,2018,UA,"Comedy, Drama, Thriller            ",    Two friends try to sell country's secrets to terrorists and face some dramatic consequences.,134,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS7k2MguadP8bGeVH8tUeTEDdo5whi9KlBwWyyaDDw1qTBgV6qJSCjdnQEctYq_0ZQhleSIjg
1270,Bhairava Geetha,2018,,Drama            ,"    Bhairava Geetha is a bilingual presented by Ram Gopal Varma. Story of Geetha (Irra Mor), who belongs to a family with a hard-core faction backdrop, returns to her village after her ...                See full summaryÂ Â»",119,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQVlauTzkfkMyXZ9dpWykLKKv8B9W7buzU_d3iMOMf4I_hFy8MyYwvFEQELTegiDmUetsId
1271,Naanna Nenu Naa Boyfriends,2016,UA,Family            ,    Padmavati / Paddu (Hebah Patel) is the adored daughter of Raghava Rao (Rao Ramesh). A Prophesier prophesied Raghava Rao that if he refuses to accept any of her daughter's wish then she will...                See full summaryÂ Â»,140,https://upload.wikimedia.org/wikipedia/en/d/d9/Nanna_Nenu_Naa_Boyfriends.jpg
1272,Basanti,2014,UA,Action            ,    A group of students are taken as hostages in their own 'Basanti College' by a gang of terrorists.,122,https://upload.wikimedia.org/wikipedia/en/9/96/Basanti_%282014_film%29.jpg
1273,Mansara,2010,,Drama            ,"    A magnificent love story that tests the emotional strength of true love when it is pitted against the brutal force of the martial art, Kalaripayittu.",0,https://upload.wikimedia.org/wikipedia/en/4/4a/Manasara_Movie_Poster.jpg
1274,Gaayam 2,2010,,"Action, Crime, Drama            ","    Ram is a restaurant owner in Bangkok. Ram leads his life happily with his wife Vidya and adopted son Chaitanya. One day, psychopath killers attempt to molest a female worker at Ram""s ...                See full summaryÂ Â»",0,https://upload.wikimedia.org/wikipedia/en/3/39/Gaayam_2.jpg
1275,Village lo Vinayakudu,2009,U,Action            ,    Karthik (Krishnudu) runs a play school in Hyderabad and his girl friend Kavya is a doctor. Kavya goes to her village Rajolu to stay with her combined family to attend the engagement of her ...                See full summaryÂ Â»,0,https://upload.wikimedia.org/wikipedia/en/e/e8/Villagelovinayakudu2.jpg
1276,Abbaigaru,1993,,Drama            ,nan,0,https://upload.wikimedia.org/wikipedia/en/8/8c/Abbaigaru_%281993_film%29.jpg
1277,Ammo Okato Tariku,2000,,Family            ,    A middle class man fights with various financial troubles due to overpopulated family resolves them by resolving family conflicts.,0,https://upload.wikimedia.org/wikipedia/en/2/27/Ammo%21_Okato_Tareekhu.jpg
1278,Raksha,2008,,Horror            ,    Jagapathi Babu(Rajiv) who is an Atheist finds demonic Behavior in his Daughter Raksha. He then later finds out that it is not a ghost but the possessive power out of some ones Evil Plans.,0,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Raksha_%282008_film%29.jpg/330px-Raksha_%282008_film%29.jpg
1279,Stoovertpuram Police Station,1991,U,"Action, Drama            ","    The village of Stoovertpuram has always lived in fear and loathing of the police, who they see as a major force of oppression, and a toy of the rich, wealthy and influential, and will have ...                See full summaryÂ Â»",148,https://upload.wikimedia.org/wikipedia/en/5/56/Stuartpuram_Police_Station.jpg
1280,Srimanthudu,1971,U,"Drama, Romance            ","    Srimanthudu is a 1971 Indian Telugu film, directed by K. Pratyagatma and Produced by G. Radhakrishna Murthy. The film stars Akkineni Nageswara Rao and Jamuna in lead roles. The music of the film was composed by T. Chalapathi Rao.",149,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Shrimantudu.jpg/330px-Shrimantudu.jpg
1281,Lakshmi Raave Maa Intiki,2014,,"Drama, Family, Romance            ","    Even after knowing that the girl of his dreams and the one he is in love with has been promised to another man, Sai intends to win over her father's heart to ask him for the girl's hand in marriage.",152,https://upload.wikimedia.org/wikipedia/en/9/94/Lakshmi_Raave_Maa_Intiki.jpg
1282,Mr. Theertha,2010,UA,"Action, Drama, Family            ","    A school teacher wants his son to study mathematics, but he aspires to become a mechanic.",137,https://upload.wikimedia.org/wikipedia/en/e/ea/Mr._Theertha.jpg
1283,Ee Abbai Chala Manchodu,2003,U,Comedy            ,nan,0,https://upload.wikimedia.org/wikipedia/en/8/89/Ee_Abbai_Chala_Manchodu.jpg
1284,Yemaindi Ee Vela,2010,,"Drama, Romance            ",nan,0,https://upload.wikimedia.org/wikipedia/en/e/e2/Yemaindi_Ee_Vela_Poster_HD.jpg
1285,Aadu Puli Attam,1977,U,"Action, Drama, Thriller            ","    The movie starts with Madan and Rajini, close associates, playing this game in a bar. When the game is finished, the couple, along with their gang ransack the bar and loot the money. In ...                See full summaryÂ Â»",136,https://upload.wikimedia.org/wikipedia/en/f/f8/Aadu_Puli_Attam_1977_poster.jpg
1286,Subhakankshalu,1998,U,"Comedy, Drama            ",nan,154,https://upload.wikimedia.org/wikipedia/en/8/82/Subhakankshalu.jpg
1287,Samsaaram Oka Chadarangam,1987,U,Drama            ,    Maintaining a family is not an easy task. The story of a joint family who need to overcome all the misunderstandings in order to lead a happy life.,0,https://upload.wikimedia.org/wikipedia/en/8/82/Subhakankshalu.jpg
1288,Intinti Bhagavatham,1988,,nan,nan,0,https://a10.gaanacdn.com/gn_img/albums/9MAWe97WyJ/MAWeeZaGWy/size_m_1717522527.jpg
1289,Driver Ramudu,1979,U,"Action, Drama            ",    Ramu is a truck driver. He is a very honest person. But he gets implicated in a smuggling case. He finally proves his innocence to overcome all the problems.,145,https://upload.wikimedia.org/wikipedia/en/0/01/Driver_Ramudu.jpg
1290,Saradaga Kasepu,2010,U,Comedy            ,nan,125,https://upload.wikimedia.org/wikipedia/en/a/a8/Saradaga_Kasepu.jpg
1291,Snehithuda,2009,,Romance            ,nan,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmj0mrm4TFfzWv2rinddytaw-XTl-yZY0g6g&s
1292,Kaasi,2004,,Romance            ,nan,0,https://upload.wikimedia.org/wikipedia/en/c/c2/Kaasi_%282004_film%29.jpg
1293,Prema Pipasi,2020,A,Romance            ,    A man goes down a destructive path in his pursuit of true love to the extent of harassing the very woman that he claims to love.,142,https://upload.wikimedia.org/wikipedia/en/1/17/Prema_Pipasi.jpg
1294,Uyarntha Ullam,1985,U,"Action, Drama, Romance            ",nan,0,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Uyarndha_Ullam.jpg/330px-Uyarndha_Ullam.jpg
1295,Pekata Paparao,1993,U,"Drama, Comedy            ",nan,0,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Pekata_Papa_Rao.jpg/330px-Pekata_Papa_Rao.jpg
1296,Praja pratinidhi,1988,,Comedy            ,"    Indian Telugu film starring Krishna, Jayasudha, Sobhana,Shavukar Janaki and Jayamalini in lead roles.",131,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT93r2JbYbQMLQZdfcMWKq3JxBRVTwlHize-g&s
1297,Meghasandesam,1983,U,"Drama, Musical            ","    Ravindra Babu, a great poet marries a simple woman. But things changes a lot after he starts liking another woman.",151,https://upload.wikimedia.org/wikipedia/en/4/40/Meghasandesam.jpg
1298,Joker,1993,U,"Drama, Comedy, Family            ","    A philandering architect masquerades as a cook in a colleague's home, in order to woo her.",0,https://upload.wikimedia.org/wikipedia/en/d/d2/Joker_%281993_film%29.jpg
1299,Marana Mrudangam,1988,U,Action            ,nan,137,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Marana_Mrudangam.jpg/330px-Marana_Mrudangam.jpg
1300,Maa Bhoomi,1979,A,Drama            ,    The film depicts a typical life of villagers under feudalistic society in Telangana region. The film follows the story of a young landless Telangana peasant named Ramaiah (Sai Chand) from ...                See full summaryÂ Â»,158,https://upload.wikimedia.org/wikipedia/en/f/f9/Maa_Bhoomi.jpg
1301,Kerintha,2015,U,"Drama, Romance            ",    Journey of six students through out their college life where each one has their own issues to deal with.,141,https://upload.wikimedia.org/wikipedia/en/6/6f/Kerintha_telugu.jpg
1302,Tripura,2015,,"Comedy, Horror            ",    Tripura (Swathi) is village girl who has weird dreams and all those dreams come true.She one day dreams that she will kill her Husband.,151,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Tripura_Telugu_Posters.jpg/330px-Tripura_Telugu_Posters.jpg
1303,123,2002,,Comedy            ,"    Three men, each with their own special needs, all fall in love with the same woman.",127,https://upload.wikimedia.org/wikipedia/en/1/1d/123_%28film%29.jpg
1304,Jaffa,2013,,Comedy            ,"    Jasmine Phalguna aka Jaffa is a software engineer who is convicted on charges of murder. He becomes the go to guy in jail, and even the jailer becomes an ardent follower. But Jaffa wants to run away.",160,https://upload.wikimedia.org/wikipedia/en/8/82/Jaffa_Telugu_Poster.jpg
1305,Jai Bolo Telangana,2011,,History            ,nan,0,https://upload.wikimedia.org/wikipedia/en/a/aa/Jai_Bolo_Telangana_movie_poster.jpg
1306,Nee Sneham,2002,,Drama            ,nan,141,https://upload.wikimedia.org/wikipedia/en/c/ce/Nee_Sneham.jpg
1307,Maro Charitra,2010,U,Romance            ,    Maro Charitra is an adaptation of the classic 1978 film of the same name by K Balachander.,0,https://upload.wikimedia.org/wikipedia/en/6/68/Maro_Charitra_2010.jpg
1308,Aswamedham,1992,U,"Action, Drama            ","    Abhimanyu (Shobhan Babu) is an honest IPS officer who arrests an international mafia don smuggler Vyaghra (Amrish Puri), but Vyaghra somehow escapes from the prison. Kiriti (Nandamuri ...                See full summaryÂ Â»",0,https://upload.wikimedia.org/wikipedia/en/2/26/Aswamedham_film_poster.jpg
1309,Rachayitha,2018,,Romance            ,"    Aditya Varma's love for Padmavati makes him want to give her a new life as she is desolated but she starts to behave in a strange manner. What happens next, forms the crux.",122,https://m.media-amazon.com/images/M/MV5BNWEyYjdkMTEtYzllYy00OWVhLWI3MjgtZjhjZGY0MTA2MTVlXkEyXkFqcGc@._V1_.jpg
1310,Terror,2016,UA,"Action, Thriller            ",    A disgraced cop races against time to prevent an imminent terror attack and discovers the involvement of corrupt politicians and officers from his own department.,130,https://upload.wikimedia.org/wikipedia/en/f/fb/Terror_Telugu_movie.jpeg
1311,Avunu Part 2,2015,,"Horror, Thriller            ",    The lustful spirit of Captain Raju stalks Mohini till the end in this continuation of the first part. A true part 2 in the sense that the second part picks up from exactly the same shot from where the first part ended.,198,https://upload.wikimedia.org/wikipedia/en/6/61/Avunu_2_poster.jpg
1312,Kashi from Village,2005,U,"Action, Drama            ","    Kashi is a family man, who will go great lengths to do anything for his family.",143,https://upload.wikimedia.org/wikipedia/en/2/20/Kashi_From_Village.jpg
1313,Aadu Magaadra Bujji,2013,,"Action, Comedy, Romance            ","    Siddhu, a naughty easy going guy falls in love with Indu. But Indu is the sister of Cherry who keeps on protecting his sister from others' eyes. But on the other hand Cherry he loves Anjali...                See full summaryÂ Â»",141,https://upload.wikimedia.org/wikipedia/en/a/a9/Aadu_Magaadra_Bujji_Movie_Poster.jpg
